"total_revenue","day","month","time","con_time","category","price","precipitation","temp_diff","mean_temp","sell_sequence","rank_seq_mean","rank_brand"
9452000,"4"," 4","12",0.5,"7",89000,0.2,8.4,23.5,1,1,429
29927000,"4"," 4","12",0.513888889,"7",89000,0.2,8.4,23.5,2,3,429
35671000,"4"," 4","12",0.527777778,"7",89000,0.5,8.4,22.6,3,6,429
22219000,"7"," 4"," 8",0.333333333,"7",89000,1.5,8.9,19.7,1,1,429
47387000,"7"," 4"," 8",0.347222222,"7",89000,0.4,7,23.2,2,3,429
54395000,"7"," 4"," 8",0.361111111,"7",89000,0.4,7,23.2,3,6,429
16167000,"3"," 4","12",0.5,"7",89000,22,7.2,24.2,1,1,429
19859000,"3"," 4","12",0.513888889,"7",89000,22,7.2,24.2,2,3,429
38674000,"3"," 4","12",0.527777778,"7",89000,15.3,7.1,25.4,3,6,429
7781000,"5"," 4","10",0.416666667,"7",89000,0,12.9,25.1,1,1,429
34631000,"5"," 4","10",0.430555556,"7",89000,0,12.9,25.1,2,3,429
43706000,"5"," 4","10",0.444444444,"7",89000,0.2,8.4,23.5,3,6,429
10803000,"6"," 4"," 8",0.333333333,"7",89000,0,14.3,21.4,1,1,429
26596000,"6"," 4"," 8",0.347222222,"7",89000,0,14.3,21.4,2,3,429
27917000,"6"," 4"," 8",0.361111111,"7",89000,21.3,5.4,18.8,3,6,429
12459000,"2"," 4"," 8",0.333333333,"7",89000,15.8,4.9,26.1,1,1,429
25557000,"2"," 4"," 8",0.347222222,"7",89000,15.8,4.9,26.1,2,3,429
34628000,"2"," 4"," 8",0.361111111,"7",89000,15.8,4.9,26.1,3,6,429
18515000,"7"," 4","13",0.541666667,"7",89000,2.9,6.8,25.4,1,1,429
42355000,"7"," 4","13",0.555555556,"7",89000,2.9,6.8,25.4,2,3,429
47703000,"7"," 4","13",0.569444444,"7",89000,2.9,6.8,25.4,3,6,429
17160000,"2"," 4"," 9",0.375,"7",89000,0,11.2,17.8,1,1,429
27590000,"2"," 4"," 9",0.388888889,"7",89000,20.7,10,21.1,2,3,429
36653000,"2"," 4"," 9",0.402777778,"7",89000,20.7,10,21.1,3,6,429
11123000,"2"," 4"," 8",0.333333333,"7",89000,8.8,6.5,23.2,1,1,429
25561000,"2"," 4"," 8",0.347222222,"7",89000,8.8,6.5,23.2,2,3,429
35279000,"2"," 4"," 8",0.361111111,"7",89000,0,8.6,27.9,3,6,429
16885000,"2"," 5"," 8",0.333333333,"7",89000,0.4,9.1,23.4,1,1,429
23417000,"2"," 5"," 8",0.347222222,"7",89000,0.4,9.1,23.4,2,3,429
36843000,"2"," 5"," 8",0.361111111,"7",89000,0,12.3,21.3,3,6,429
17532000,"5"," 5"," 9",0.375,"7",89000,0.1,10.1,16.5,1,1,429
30947000,"5"," 5"," 9",0.388888889,"7",89000,0.1,10.1,16.5,2,3,429
50874000,"5"," 5"," 9",0.402777778,"7",89000,5.6,9.7,16.8,3,6,429
11733000,"4"," 5"," 8",0.333333333,"7",89000,0.2,11.3,12.5,1,1,429
31356000,"4"," 5"," 8",0.347222222,"7",89000,0.1,15.7,8.5,2,3,429
32054000,"4"," 5"," 8",0.361111111,"7",89000,0.1,15.7,8.5,3,6,429
14143000,"1"," 5"," 9",0.375,"7",89000,0.1,13.6,10.7,1,1,429
35829000,"1"," 5"," 9",0.388888889,"7",89000,0.1,13.6,10.7,2,3,429
34421000,"1"," 5"," 9",0.402777778,"7",89000,0.1,13.6,10.7,3,6,429
10017000,"3"," 5","10",0.416666667,"7",89000,0,13.3,23.6,1,1,429
23073000,"3"," 5","10",0.430555556,"7",89000,0.8,7.4,23.6,2,3,429
39608000,"3"," 5","10",0.444444444,"7",89000,0.8,7.4,23.6,3,6,429
11390000,"4"," 5"," 8",0.333333333,"7",89000,0.1,15.1,12.8,1,1,429
17224000,"4"," 5"," 8",0.347222222,"7",89000,0.1,15.1,12.8,2,3,429
30319000,"4"," 5"," 8",0.361111111,"7",89000,0,12,10.6,3,6,429
14519000,"4"," 6"," 8",0.333333333,"7",89000,0.3,10.7,16.9,1,1,429
24606000,"4"," 6"," 8",0.347222222,"7",89000,0.3,10.7,16.9,2,3,429
41748000,"4"," 6"," 8",0.361111111,"7",89000,0,8.1,12.8,3,6,429
8454000,"7"," 7"," 6",0.25,"7",89000,0,14.9,11.6,1,1,429
16176000,"7"," 7"," 6",0.263888889,"7",89000,0,17.3,11.1,2,3,429
35401000,"7"," 7"," 6",0.277777778,"7",89000,0,17.3,11.1,3,6,429
14561000,"7"," 8"," 8",0.333333333,"7",89000,0.8,6.7,24.6,1,1,429
23499000,"7"," 8"," 8",0.347222222,"7",89000,0.8,6.7,24.6,2,3,429
38312000,"7"," 8"," 8",0.361111111,"7",89000,0.8,6.7,24.6,3,6,429
23215000,"4"," 9","12",0.5,"7",89000,0.1,10.1,22.3,1,1,429
29315000,"4"," 9","12",0.513888889,"7",89000,0.7,9.7,3.8,2,3,429
39257000,"4"," 9","12",0.527777778,"7",89000,0.7,9.7,3.8,3,6,429
14866000,"2"," 9"," 9",0.375,"7",89000,0,11.3,8.8,1,1,429
26425000,"2"," 9"," 9",0.388888889,"7",89000,0,13.2,8.2,2,3,429
41240000,"2"," 9"," 9",0.402777778,"7",89000,0,13.2,8.2,3,6,429
14141000,"1","12"," 6",0.263888889,"7",89000,0.1,10.1,3,1,1,429
22666000,"2","12"," 6",0.277777778,"7",89000,0.1,10.1,3,1,1,429
46247000,"2","12"," 7",0.291666667,"7",89000,0.1,7.9,-2.1,2,3,429
12165000,"2","12"," 6",0.263888889,"7",89000,0,11.8,-1.3,1,1,429
28542000,"2","12"," 6",0.277777778,"7",89000,0,11.8,-0.5,2,3,429
42909000,"2","12"," 7",0.291666667,"7",89000,0,11.8,-0.5,3,6,429
16096000,"7","12","14",0.597222222,"7",89000,0,14.1,3.5,1,1,429
24305000,"7","12","14",0.611111111,"7",89000,6.2,9,2.6,2,3,429
37395000,"7","12","15",0.625,"7",89000,6.2,9,2.6,3,6,429
12513000,"1","12"," 6",0.263888889,"7",89000,0,11,8.8,1,1,429
24643000,"1","12"," 6",0.277777778,"7",89000,0,11,8.8,2,3,429
38718000,"1","12"," 7",0.291666667,"7",89000,0,14.9,11.6,3,6,429
2956000,"5"," 6"," 8",0.333333333,"7",39800,0.7,9.7,3.8,1,1,94
10206000,"5"," 6"," 8",0.340277778,"7",39800,0,11,2.1,2,3,94
9522000,"5"," 6"," 8",0.347222222,"7",39800,0.2,6.9,5.4,3,6,94
9809000,"5"," 6"," 8",0.354166667,"7",39800,0.2,6.9,5.4,4,4,94
8105000,"5"," 6"," 8",0.361111111,"7",39800,0.2,6.9,5.4,5,2,94
17193000,"5"," 6"," 8",0.368055556,"7",39800,0.2,6.9,5.4,6,5,94
51452000,"3","12","18",0.763888889,"4",29900,0,10.8,-1.3,1,1,367
73030000,"3","12","18",0.777777778,"4",29900,0,10.8,-1.3,2,3,367
53767000,"3","12","19",0.791666667,"4",29900,0,14.1,5.6,3,6,367
35565000,"5","12","11",0.472222222,"4",29900,2.4,7.8,3,1,1,367
54114000,"5","12","11",0.486111111,"4",29900,2.4,7.8,3,2,3,367
54937000,"5","12","12",0.5,"4",29900,0,11.6,1,3,6,367
32873000,"3","12"," 9",0.388888889,"4",29900,1.9,10.2,22.8,1,1,367
46826000,"3","12"," 9",0.402777778,"4",29900,33.1,6.4,21.1,2,3,367
47609000,"3","12","10",0.416666667,"4",29900,33.1,6.4,21.1,3,6,367
55690000,"7","12","18",0.763888889,"4",29900,6.2,9,2.6,1,1,367
61379000,"7","12","18",0.777777778,"4",29900,0.1,7.1,-3.8,2,3,367
71585000,"7","12","19",0.791666667,"4",29900,0.1,7.1,-3.8,3,6,367
51117000,"4","12","11",0.472222222,"4",29900,0.6,9.5,10.6,1,1,367
70130000,"4","12","11",0.486111111,"4",29900,0.6,9.5,10.6,2,3,367
62583000,"4","12","12",0.5,"4",29900,0.6,9.5,10.6,3,6,367
50048000,"1","12","20",0.847222222,"4",29900,0,9.4,0.3,1,1,367
78978000,"1","12","20",0.861111111,"4",29900,0.4,7.5,2,2,3,367
75292000,"1","12","21",0.875,"4",29900,0.4,7.5,2,3,6,367
36105000,"3","12","16",0.680555556,"4",29900,0,12.3,21.3,1,1,367
68939000,"3","12","16",0.694444444,"4",29900,0,12.3,21.3,2,3,367
64289000,"3","12","17",0.708333333,"4",29900,0,12.1,19.2,3,6,367
37192000,"6","12","10",0.430555556,"4",29900,0.8,8.8,22.1,1,1,367
57182000,"6","12","10",0.444444444,"4",29900,0.8,8.8,22.1,2,3,367
64684000,"6","12","11",0.458333333,"4",29900,0.8,8.8,22.1,3,6,367
27953000,"7","12","16",0.680555556,"4",29900,0.1,11,24.3,1,1,367
52167000,"7","12","16",0.694444444,"4",29900,0.1,11,24.3,2,3,367
65145000,"7","12","17",0.708333333,"4",29900,0,10.9,22.6,3,6,367
31022000,"2","12","10",0.430555556,"4",29900,16.3,4.4,26.6,1,1,367
46432000,"2","12","10",0.444444444,"4",29900,16.3,4.4,26.6,2,3,367
55257000,"2","12","11",0.458333333,"4",29900,10.9,4.9,26.9,3,6,367
32379000,"6","12","19",0.805555556,"3",109000,13.1,4.7,22.1,1,1,143
66330000,"6","12","19",0.819444444,"3",109000,13.1,4.7,22.1,2,3,143
83011000,"6","12","20",0.833333333,"3",109000,13.1,4.7,22.1,3,6,143
33635000,"1","12","12",0.513888889,"3",109000,0.8,8.4,10.2,1,1,143
71768000,"1","12","12",0.527777778,"3",109000,0,17.3,11.1,2,3,143
141159000,"1","12","13",0.541666667,"3",109000,0,17.3,11.1,3,6,143
22050000,"6"," 4","17",0.708333333,"4",49900,0,16.6,9.9,1,1,190
41347000,"6"," 4","17",0.722222222,"4",49900,0,16.6,9.9,2,3,190
47631000,"6"," 4","17",0.736111111,"4",49900,0,16.6,9.9,3,6,190
17979000,"6"," 4","16",0.666666667,"4",49900,21.3,5.4,18.8,1,1,190
34015000,"6"," 4","16",0.680555556,"4",49900,21.3,5.4,18.8,2,3,190
42293000,"6"," 4","16",0.694444444,"4",49900,0,15.2,17,3,6,190
25324000,"2"," 4","17",0.708333333,"4",49900,11.4,6,21.6,1,1,190
40739000,"2"," 4","17",0.722222222,"4",49900,11.4,6,21.6,2,3,190
35278000,"2"," 4","17",0.736111111,"4",49900,11.4,6,21.6,3,6,190
23997000,"4"," 4","18",0.75,"4",49900,0.7,9.7,3.8,1,1,190
29075000,"4"," 4","18",0.763888889,"4",49900,0.1,8.4,1,2,3,190
31316000,"4"," 4","18",0.777777778,"4",49900,0.1,8.4,1,3,6,190
24410000,"5"," 5"," 9",0.375,"9",39900,1.1,4.7,3.7,1,1,353
35842000,"5"," 5"," 9",0.388888889,"9",39900,1.1,4.7,3.7,2,3,353
36854000,"5"," 5"," 9",0.402777778,"9",39900,1.1,4.7,3.7,3,6,353
17795000,"2"," 6","12",0.5,"9",39900,0,14.9,-0.2,1,1,353
29609000,"2"," 6","12",0.513888889,"9",39900,0,14.9,-0.2,2,3,353
42105000,"2"," 6","12",0.527777778,"9",39900,0,14.9,-0.2,3,6,353
13623000,"1"," 6","15",0.625,"9",39900,0,13.4,7.2,1,1,353
22050000,"1"," 6","15",0.638888889,"9",39900,0,17.6,22.9,2,3,353
30766000,"1"," 6","15",0.652777778,"9",39900,0,17.6,22.9,3,6,353
7383000,"4"," 6"," 6",0.25,"9",39900,1.7,9.1,17,1,1,353
17550000,"4"," 6"," 6",0.263888889,"9",39900,1.7,9.1,17,2,3,353
19806000,"4"," 6"," 6",0.277777778,"9",39900,0,15.2,17,3,6,353
43226000,"4"," 5","17",0.708333333,"4",49900,0,12.6,11.3,1,1,395
45973000,"4"," 5","17",0.722222222,"4",49900,0,12.8,14.3,2,3,395
52902000,"4"," 5","17",0.736111111,"4",49900,0,12.8,14.3,3,6,395
34918000,"1"," 5","16",0.666666667,"4",49900,0,8.3,0.6,1,1,395
49759000,"1"," 5","16",0.680555556,"4",49900,0,8.3,0.6,2,3,395
53364000,"1"," 5","16",0.694444444,"4",49900,0,8.3,0.6,3,6,395
20901000,"3"," 5","16",0.666666667,"4",49900,0,8.9,5.2,1,1,395
36356000,"3"," 5","16",0.680555556,"4",49900,0,8.9,5.2,2,3,395
48019000,"3"," 5","16",0.694444444,"4",49900,0,8.9,5.2,3,6,395
25842000,"1"," 6","17",0.708333333,"4",49900,0.2,6.6,3.6,1,1,395
44594000,"1"," 6","17",0.722222222,"4",49900,0.1,9.8,4.2,2,3,395
55703000,"1"," 6","17",0.736111111,"4",49900,0.1,9.8,4.2,3,6,395
32444000,"2"," 6","17",0.708333333,"4",49900,0,13.4,0.7,1,1,395
34805000,"2"," 6","17",0.722222222,"4",49900,0,13.4,0.7,2,3,395
39879000,"3"," 6","17",0.736111111,"4",49900,0,13.4,0.7,1,1,395
33642000,"5"," 6","17",0.708333333,"4",49900,0.2,12,2.9,1,1,395
43540000,"5"," 6","17",0.722222222,"4",49900,0.1,8.3,1.6,2,3,395
45858000,"5"," 6","17",0.736111111,"4",49900,0.1,8.3,1.6,3,6,395
27658000,"1"," 6","18",0.75,"4",49900,0,17.6,22.9,1,1,395
30320000,"1"," 6","18",0.763888889,"4",49900,0.1,13.7,23.2,2,3,395
31996000,"1"," 6","18",0.777777778,"4",49900,0.1,13.7,23.2,3,6,395
21464000,"3"," 6","16",0.666666667,"4",49900,0.2,8.4,23.5,1,1,395
34471000,"3"," 6","16",0.680555556,"4",49900,8.5,5.9,22.2,2,3,395
43391000,"3"," 6","16",0.694444444,"4",49900,8.5,5.9,22.2,3,6,395
23973000,"5"," 6","18",0.75,"4",49900,0.2,6.9,5.4,1,1,395
42209000,"5"," 6","18",0.763888889,"4",49900,0.2,6.9,5.4,2,3,395
45180000,"5"," 6","18",0.777777778,"4",49900,0,13.8,6.7,3,6,395
26046000,"5"," 6","16",0.666666667,"4",49900,0,13,20.3,1,1,395
45750000,"5"," 6","16",0.680555556,"4",49900,0,13,20.3,2,3,395
46969000,"5"," 6","16",0.694444444,"4",49900,0,14.3,21.4,3,6,395
21384000,"3"," 7","17",0.708333333,"4",49900,0,12.3,13.3,1,1,395
36708000,"3"," 7","17",0.722222222,"4",49900,0,12.3,13.3,2,3,395
50726000,"4"," 7","17",0.736111111,"4",49900,3.8,8.5,15.3,1,1,395
18466000,"3"," 7","15",0.625,"4",49900,0,12.4,8.7,1,1,395
28489000,"3"," 7","15",0.638888889,"4",49900,0.5,10,6.5,2,3,395
40621000,"3"," 7","15",0.652777778,"4",49900,0.5,10,6.5,3,6,395
15830000,"2"," 7"," 1",0.055555556,"4",49900,0,12,15.4,1,1,395
16840000,"2"," 7"," 1",0.069444444,"4",49900,0,14.9,18.4,2,3,395
32011000,"6"," 8","15",0.625,"4",49900,0,15.4,17.6,1,1,395
40144000,"6"," 8","15",0.638888889,"4",49900,0,15.4,17.6,2,3,395
53633000,"6"," 8","15",0.652777778,"4",49900,4.5,6.8,13.5,3,6,395
9151000,"1"," 8"," 1",0.041666667,"4",49900,0,13.3,23.6,1,1,395
17202000,"1"," 8"," 1",0.055555556,"4",49900,0,13.3,23.6,2,3,395
14997000,"1"," 8"," 1",0.069444444,"4",49900,12,8.2,23.8,3,6,395
23299000,"4"," 8","16",0.666666667,"4",49900,0,12,0.1,1,1,395
41801000,"4"," 8","16",0.680555556,"4",49900,0,12,0.1,2,3,395
40021000,"4"," 8","16",0.694444444,"4",49900,0.1,10.2,0.6,3,6,395
10411000,"2"," 8"," 1",0.055555556,"4",49900,0.1,11.9,2.2,1,1,395
14187000,"2"," 8"," 1",0.069444444,"4",49900,0,7.5,2.8,2,3,395
31398000,"4"," 8","18",0.75,"4",49900,0.1,10.2,0.6,1,1,395
52443000,"4"," 8","18",0.763888889,"4",49900,0.1,10.2,0.6,2,3,395
42637000,"4"," 8","18",0.777777778,"4",49900,0.1,10.2,0.6,3,6,395
15594000,"3"," 8","14",0.583333333,"4",49900,0,11,23.4,1,1,395
41202000,"3"," 8","14",0.597222222,"4",49900,0,12.8,24.4,2,3,395
34250000,"3"," 8","14",0.611111111,"4",49900,0,12.8,24.4,3,6,395
21743000,"4"," 7","16",0.666666667,"4",40900,0,13.8,11.7,1,1,99
22284000,"4"," 7","16",0.680555556,"4",40900,0.6,15.6,11.6,2,3,99
27116000,"4"," 7","16",0.694444444,"4",40900,0.6,15.6,11.6,3,6,99
8272000,"6"," 8"," 6",0.25,"4",40900,0,13,7.8,1,1,99
11624000,"6"," 8"," 6",0.263888889,"4",40900,0,9.2,0.2,2,3,99
10220000,"6"," 8"," 6",0.277777778,"4",40900,0,9.2,0.2,3,6,99
10439000,"6"," 1"," 6",0.25,"8",74900,0.5,10.9,7.7,1,1,263
17055000,"6"," 1"," 6",0.263888889,"8",74900,0.5,10.9,7.7,2,3,263
43680000,"6"," 1"," 6",0.277777778,"8",74900,0.5,10.9,7.7,3,6,263
11989000,"3"," 1"," 6",0.25,"8",74900,0.1,10.1,22.3,1,1,263
16181000,"3"," 1"," 6",0.263888889,"8",74900,0.4,9.1,23.4,2,3,263
20125000,"3"," 1"," 6",0.277777778,"8",74900,0.4,9.1,23.4,3,6,263
9886000,"4"," 1"," 6",0.25,"8",74900,0,11.3,8.8,1,1,263
13543000,"4"," 1"," 6",0.263888889,"8",74900,0,13.2,8.2,2,3,263
20207000,"4"," 1"," 6",0.277777778,"8",74900,0,13.2,8.2,3,6,263
12930000,"6"," 1"," 7",0.291666667,"8",74900,12.1,5.9,27.1,1,1,263
16924000,"6"," 1"," 7",0.305555556,"8",74900,12.1,5.9,27.1,2,3,263
27928000,"6"," 1"," 7",0.319444444,"8",74900,12.1,5.9,27.1,3,6,263
7572000,"3"," 2"," 6",0.25,"8",74900,0,13.3,23.6,1,1,263
8134000,"3"," 2"," 6",0.263888889,"8",74900,0,13.3,23.6,2,3,263
13068000,"3"," 2"," 6",0.277777778,"8",74900,31.7,4.2,21.6,3,6,263
26151000,"1"," 2","18",0.763888889,"8",74900,0.2,8.7,12.1,1,1,263
69765000,"1"," 2","18",0.777777778,"8",74900,0.2,8.7,12.1,2,3,263
9278000,"5"," 2"," 6",0.25,"8",74900,0.4,7.5,2,1,1,263
13664000,"5"," 2"," 6",0.263888889,"8",74900,0.4,7.5,2,2,3,263
18057000,"5"," 2"," 6",0.277777778,"8",74900,0.4,7.5,2,3,6,263
17703000,"5"," 9","16",0.666666667,"4",39900,0,14.6,0,1,1,226
21859000,"5"," 9","16",0.680555556,"4",39900,0,14.6,0,2,3,226
25229000,"5"," 9","16",0.694444444,"4",39900,0,14.6,0,3,6,226
16962000,"4","10","15",0.625,"4",39900,106.3,3.1,21.1,1,1,226
28140000,"4","10","15",0.638888889,"4",39900,106.3,3.1,21.1,2,3,226
27319000,"4","10","15",0.652777778,"4",39900,0.2,11,16.2,3,6,226
13539000,"7"," 6"," 6",0.25,"8",79000,0.9,9.7,5,1,1,466
17635000,"7"," 6"," 6",0.263888889,"8",79000,0.9,9.7,5,2,3,466
25751000,"1"," 6"," 6",0.277777778,"8",79000,0,16.2,20.9,1,1,466
50000,"6"," 9"," 7",0.291666667,"8",79000,28.9,7.6,22,1,1,466
50000,"6"," 9"," 7",0.305555556,"8",79000,28.9,7.6,22,2,3,466
13429000,"3"," 2","12",0.5,"8",79000,31.7,4.2,21.6,1,1,466
26084000,"3"," 2","12",0.513888889,"8",79000,31.7,4.2,21.6,2,3,466
25266000,"3"," 2","12",0.527777778,"8",79000,0,12.8,24.4,3,6,466
15569000,"3"," 2","14",0.583333333,"8",79000,0,12,0.1,1,1,466
25566000,"3"," 2","14",0.597222222,"8",79000,0,12,0.1,2,3,466
30087000,"3"," 2","14",0.611111111,"8",79000,0,12.1,2.7,3,6,466
7398000,"3"," 3"," 6",0.25,"8",79000,0,8.6,27.9,1,1,466
13850000,"3"," 3"," 6",0.263888889,"8",79000,0,8.6,27.9,2,3,466
14813000,"3"," 3"," 6",0.277777778,"8",79000,0,8.6,27.9,3,6,466
3314000,"6"," 5"," 7",0.291666667,"8",79000,0,16.6,13.9,1,1,466
5877000,"6"," 5"," 7",0.305555556,"8",79000,0,18,17.6,2,3,466
6238000,"6"," 5"," 7",0.319444444,"8",79000,0,18,17.6,3,6,466
3994000,"7"," 5","16",0.666666667,"8",79000,1.9,7.4,26.4,1,1,466
10834000,"7"," 5","16",0.680555556,"8",79000,1.9,7.4,26.4,2,3,466
11392000,"7"," 5","16",0.694444444,"8",79000,1.9,7.4,26.4,3,6,466
3970000,"2"," 5"," 7",0.291666667,"8",79000,0,14.8,5,1,1,466
4920000,"2"," 5"," 7",0.305555556,"8",79000,0,16.8,10.7,2,3,466
8507000,"2"," 5"," 7",0.319444444,"8",79000,0,16.8,10.7,3,6,466
2281000,"7"," 5"," 6",0.25,"8",79000,5.6,9.7,16.8,1,1,466
5242000,"7"," 5"," 6",0.263888889,"8",79000,6.9,7.8,17.3,2,3,466
6827000,"7"," 5"," 6",0.277777778,"8",79000,6.9,7.8,17.3,3,6,466
7238000,"6","12"," 7",0.305555556,"8",79000,0,12.2,13.5,1,1,466
12897000,"6","12"," 7",0.319444444,"8",79000,0,12.2,13.5,2,3,466
12529000,"6","12"," 8",0.333333333,"8",79000,0,12.2,13.5,3,6,466
7865000,"6","12","13",0.555555556,"8",79000,0.2,11.3,12.5,4,4,466
12528000,"6","12","13",0.569444444,"8",79000,0.2,11.3,12.5,5,2,466
9846000,"6","12","14",0.583333333,"8",79000,0.2,11.3,12.5,6,5,466
16791000,"6","12","14",0.597222222,"8",79000,0,13.1,11.3,1,1,466
9144000,"6","12","18",0.763888889,"8",79000,0,13.1,11.3,2,3,466
12877000,"6","12","18",0.777777778,"8",79000,0,13.1,11.3,3,6,466
9830000,"6","12","19",0.791666667,"8",79000,0.1,15.7,8.5,4,4,466
11834000,"6","12","19",0.805555556,"8",79000,0.1,15.7,8.5,5,2,466
21898000,"6","12","19",0.819444444,"8",79000,0.1,15.7,8.5,6,5,466
6300000,"7"," 3"," 7",0.291666667,"8",79000,0,15.1,2.9,1,1,466
12071000,"7"," 3"," 7",0.305555556,"8",79000,0,5.9,-1.7,2,3,466
27290000,"7"," 3"," 7",0.319444444,"8",79000,0,5.9,-1.7,3,6,466
7882000,"1"," 4"," 7",0.291666667,"8",79000,0,13.3,2.1,1,1,466
13900000,"1"," 4"," 7",0.305555556,"8",79000,0,13.3,2.1,2,3,466
14849000,"1"," 4"," 7",0.319444444,"8",79000,0,8.3,2.5,3,6,466
9147000,"1"," 4","11",0.458333333,"8",79000,0,8.3,2.5,4,4,466
11216000,"1"," 4","11",0.472222222,"8",79000,0,8.3,2.5,5,2,466
12215000,"1"," 4","11",0.486111111,"8",79000,0,12,6,6,5,466
4944000,"1"," 4","17",0.708333333,"8",79000,0,12,6,1,1,466
11879000,"1"," 4","17",0.722222222,"8",79000,0,12,6,2,3,466
13079000,"1"," 4","17",0.736111111,"8",79000,3.3,11.3,5.8,3,6,466
8718000,"4"," 5"," 7",0.291666667,"8",79000,0,12.8,14.3,1,1,466
13371000,"4"," 5"," 7",0.305555556,"8",79000,0.2,11.3,12.5,2,3,466
15418000,"4"," 5"," 7",0.319444444,"8",79000,0.2,11.3,12.5,3,6,466
10493000,"4"," 5","12",0.5,"8",79000,0.2,11.3,12.5,4,4,466
12348000,"4"," 5","12",0.513888889,"8",79000,0,11.2,10.8,5,2,466
16506000,"4"," 5","12",0.527777778,"8",79000,0,11.2,10.8,6,5,466
5614000,"4"," 5","20",0.833333333,"8",79000,0,11.2,10.8,1,1,466
17240000,"4"," 5","20",0.847222222,"8",79000,8.5,12.8,9.4,2,3,466
17584000,"4"," 5","20",0.861111111,"8",79000,8.5,12.8,9.4,3,6,466
6707000,"6"," 6"," 7",0.291666667,"8",79000,0.9,6.7,23.8,1,1,466
11672000,"6"," 6"," 7",0.305555556,"8",79000,0.9,6.7,23.8,2,3,466
13256000,"6"," 6"," 7",0.319444444,"8",79000,0.9,6.7,23.8,3,6,466
6344000,"6"," 6","11",0.458333333,"8",79000,0.9,6.7,23.8,4,4,466
11286000,"6"," 6","11",0.472222222,"8",79000,0.8,8.8,22.1,5,2,466
15934000,"6"," 6","11",0.486111111,"8",79000,0.8,8.8,22.1,6,5,466
6886000,"6"," 6","20",0.833333333,"8",79000,0.8,8.8,22.1,1,1,466
9672000,"6"," 6","20",0.847222222,"8",79000,0.8,8.8,22.1,2,3,466
16562000,"6"," 6","20",0.861111111,"8",79000,0.8,8.8,22.1,3,6,466
6375000,"4"," 7"," 7",0.291666667,"8",79000,0.1,12,6.8,1,1,466
9369000,"4"," 7"," 7",0.305555556,"8",79000,0,12.4,8.7,2,3,466
9732000,"4"," 7"," 7",0.319444444,"8",79000,0,12.4,8.7,3,6,466
5729000,"4"," 7","12",0.5,"8",79000,0,11.3,8.8,4,4,466
10108000,"4"," 7","12",0.513888889,"8",79000,0,11.3,8.8,5,2,466
14277000,"4"," 7","12",0.527777778,"8",79000,0,11.8,-1.3,6,5,466
8020000,"4"," 7","19",0.791666667,"8",79000,0,11.8,-1.3,1,1,466
7412000,"4"," 7","19",0.805555556,"8",79000,0,11.8,-1.3,2,3,466
11713000,"4"," 7","19",0.819444444,"8",79000,3.7,8.1,24.4,3,6,466
6618000,"1"," 8"," 7",0.291666667,"8",79000,0.1,13.6,10.7,1,1,466
13100000,"1"," 8"," 7",0.305555556,"8",79000,0.1,13.6,10.7,2,3,466
16705000,"1"," 8"," 7",0.319444444,"8",79000,0.1,13.6,10.7,3,6,466
10993000,"1"," 8","13",0.541666667,"8",79000,0,13.4,4.7,4,4,466
17724000,"1"," 8","13",0.555555556,"8",79000,0,13.4,4.7,5,2,466
22930000,"1"," 8","13",0.569444444,"8",79000,0,13.8,11.7,6,5,466
8753000,"1"," 8","21",0.888888889,"8",79000,0,13.8,11.7,1,1,466
18457000,"1"," 8","21",0.902777778,"8",79000,0,13.4,4.7,2,3,466
45027000,"1"," 8","22",0.916666667,"8",79000,0,13.4,4.7,3,6,466
7313000,"7"," 9"," 7",0.291666667,"8",79000,0,9.9,0.2,1,1,466
7958000,"7"," 9"," 7",0.305555556,"8",79000,0,9.9,0.2,2,3,466
13360000,"7"," 9"," 7",0.319444444,"8",79000,0,9.9,0.2,3,6,466
4002000,"7"," 9","13",0.541666667,"8",79000,0,11.8,-1.3,4,4,466
9820000,"7"," 9","13",0.555555556,"8",79000,0,11.8,-1.3,5,2,466
15735000,"7"," 9","13",0.569444444,"8",79000,0,11.8,-1.3,6,5,466
7384000,"7"," 9","20",0.833333333,"8",79000,0,9,-0.7,1,1,466
13013000,"7"," 9","20",0.847222222,"8",79000,0,9,-0.7,2,3,466
17464000,"7"," 9","20",0.861111111,"8",79000,0,9,-0.7,3,6,466
6360000,"6","10"," 8",0.333333333,"8",79000,0,15.7,22,1,1,466
9378000,"6","10"," 8",0.347222222,"8",79000,0,15.7,22,2,3,466
12538000,"6","10"," 8",0.361111111,"8",79000,24.2,4.6,18.6,3,6,466
10042000,"6","10","12",0.5,"8",79000,24.2,4.6,18.6,4,4,466
9768000,"6","10","12",0.513888889,"8",79000,24.2,4.6,18.6,5,2,466
11666000,"6","10","12",0.527777778,"8",79000,0,10.6,-0.4,6,5,466
7035000,"6","10","19",0.791666667,"8",79000,0,10.6,-0.4,1,1,466
10014000,"6","10","19",0.805555556,"8",79000,0,10.6,-0.4,2,3,466
15767000,"6","10","19",0.819444444,"8",79000,0.4,8.4,7.1,3,6,466
6169000,"7","11"," 7",0.305555556,"8",79000,0,8.6,27.9,1,1,466
7425000,"7","11"," 7",0.319444444,"8",79000,0,8.6,27.9,2,3,466
13651000,"7","11"," 8",0.333333333,"8",79000,12.1,5.9,27.1,3,6,466
